campaign_id,campaign_name,channel,date,month,quarter,customer_segment,device_type,region,gender,impressions,clicks,conversions,spend,revenue,ctr,cvr,roi,cpa,roas,bounce_rate,avg_time_on_site_s,avg_pages_per_visit,budget_allocated
C8388,LinkedIn_B2B,Social,2024-07-28,July,Q3,Young Adults (18-24),Mobile,Central,Female,25333,5841,627,20640.49,126643.24,23.06,10.74,513.57,32.92,6.14,41.0,509.8,3.0,28217.8
C8440,Google_Search_Ads,Search,2024-07-28,July,Q3,Gen X (35-44),Desktop,West,Non-binary,36673,14423,1704,26596.44,309395.82,39.33,11.81,1063.3,15.61,11.63,28.0,145.5,8.0,28743.96
C9849,Email_Newsletter,Email,2024-07-28,July,Q3,Young Adults (18-24),Desktop,South,Male,39081,8159,863,788.48,293720.36,20.88,10.58,37151.47,0.91,372.51,27.0,563.2,7.8,1159.59
C3845,YouTube_Video_Ads,Video,2024-07-28,July,Q3,Millennials (25-34),Desktop,Central,Female,29975,4685,252,1778.56,26393.33,15.63,5.4,1383.97,7.06,14.84,33.0,509.0,7.3,2183.89
C6755,Influencer_Marketing,Influencer,2024-07-29,July,Q3,Young Adults (18-24),Desktop,East,Female,27110,8045,424,14664.07,48135.78,29.68,5.28,228.26,34.59,3.28,21.0,469.9,8.9,19167.13
C2986,YouTube_Video_Ads,Video,2024-07-29,July,Q3,Young Adults (18-24),Tablet,South,Female,6593,742,81,300.67,6858.25,11.27,11.05,2180.99,3.71,22.81,38.0,59.2,4.6,329.02
C7708,YouTube_Video_Ads,Video,2024-07-29,July,Q3,Seniors (45+),Tablet,West,Non-binary,2745,284,16,109.09,1125.31,10.36,5.81,931.54,6.82,10.32,26.0,324.0,3.4,154.66
C7703,Retargeting_Display,Display,2024-07-29,July,Q3,Young Adults (18-24),Mobile,North,Non-binary,1468,510,65,296.03,20526.32,34.78,12.87,6833.86,4.55,69.34,70.0,599.2,5.6,417.78
C8537,Retargeting_Display,Display,2024-07-29,July,Q3,Young Adults (18-24),Desktop,South,Male,1917,686,100,426.8,35889.35,35.81,14.65,8308.94,4.27,84.09,74.0,490.6,5.2,581.24
C5327,Google_Search_Ads,Search,2024-07-29,July,Q3,Young Adults (18-24),Desktop,Central,Female,9252,2948,397,4922.42,63821.72,31.87,13.48,1196.55,12.4,12.97,25.0,202.8,9.7,7247.54
C1735,Instagram_Stories,Social,2024-07-29,July,Q3,Gen X (35-44),Mobile,North,Non-binary,16101,3702,191,3482.74,35136.25,23.0,5.18,908.87,18.23,10.09,55.0,81.2,5.1,5212.68
C1367,Retargeting_Display,Display,2024-07-29,July,Q3,Millennials (25-34),Tablet,South,Non-binary,41608,19395,2810,13137.9,676589.54,46.61,14.49,5049.91,4.68,51.5,56.0,544.9,1.9,14662.41
C8001,YouTube_Video_Ads,Video,2024-07-29,July,Q3,Young Adults (18-24),Mobile,North,Non-binary,10764,896,35,406.4,11124.23,8.33,3.97,2637.26,11.61,27.37,60.0,128.5,6.4,514.04
C5563,YouTube_Video_Ads,Video,2024-07-29,July,Q3,Millennials (25-34),Desktop,Central,Non-binary,7344,447,28,192.31,2900.51,6.09,6.45,1408.25,6.87,15.08,42.0,403.9,8.5,268.42
C8788,Facebook_Social,Social,2024-07-29,July,Q3,Millennials (25-34),Tablet,South,Female,14364,2554,127,2475.0,13650.2,17.78,4.99,451.52,19.49,5.52,24.0,506.5,6.6,2693.52
C3251,Google_Search_Ads,Search,2024-07-29,July,Q3,Gen X (35-44),Mobile,East,Male,5314,1997,241,3360.22,25052.63,37.59,12.08,645.57,13.94,7.46,36.0,380.3,2.7,4887.13
C1888,Influencer_Marketing,Influencer,2024-07-30,July,Q3,Young Adults (18-24),Tablet,Central,Female,12993,4753,265,9370.02,72941.83,36.59,5.59,678.46,35.36,7.78,49.0,447.0,1.7,9652.77
C9362,Instagram_Stories,Social,2024-07-30,July,Q3,Young Adults (18-24),Tablet,Central,Non-binary,970,191,22,185.68,7191.67,19.72,11.91,3773.15,8.44,38.73,21.0,282.6,6.3,274.53
C7706,Facebook_Social,Social,2024-07-30,July,Q3,Seniors (45+),Mobile,South,Female,13207,1875,72,1933.94,11311.35,14.2,3.87,484.89,26.86,5.85,27.0,341.0,8.7,2589.6
C7737,LinkedIn_B2B,Social,2024-07-30,July,Q3,Millennials (25-34),Tablet,North,Female,3022,300,40,1019.22,12966.06,9.93,13.5,1172.16,25.48,12.72,73.0,102.2,4.8,1264.31
C3445,Influencer_Marketing,Influencer,2024-07-30,July,Q3,Seniors (45+),Tablet,North,Male,5744,1903,92,3647.04,32854.99,33.14,4.85,800.87,39.64,9.01,27.0,381.7,6.4,5215.04
C4727,Google_Search_Ads,Search,2024-07-30,July,Q3,Young Adults (18-24),Tablet,East,Non-binary,1309,285,37,543.34,2927.74,21.85,13.17,438.84,14.68,5.39,67.0,303.9,1.6,692.68
C1227,Instagram_Stories,Social,2024-07-30,July,Q3,Millennials (25-34),Mobile,North,Male,500,98,8,118.78,2959.75,19.65,8.41,2391.79,14.85,24.92,42.0,499.4,3.2,127.1
C3226,Retargeting_Display,Display,2024-07-30,July,Q3,Seniors (45+),Desktop,South,Non-binary,25465,11938,2276,6480.45,675333.19,46.88,19.07,10321.08,2.85,104.21,59.0,229.5,5.4,9178.79
C7268,Google_Search_Ads,Search,2024-07-30,July,Q3,Gen X (35-44),Desktop,North,Non-binary,21716,5758,466,11879.76,162516.59,26.52,8.1,1268.01,25.49,13.68,41.0,550.9,4.1,15847.01
C1749,Retargeting_Display,Display,2024-07-30,July,Q3,Gen X (35-44),Mobile,East,Female,7803,2790,466,1826.57,45668.92,35.76,16.72,2400.26,3.92,25.0,52.0,318.1,2.3,2396.46
C8135,Retargeting_Display,Display,2024-07-30,July,Q3,Young Adults (18-24),Tablet,West,Female,7598,2903,550,1697.08,81623.28,38.21,18.96,4709.63,3.09,48.1,45.0,165.7,1.8,1793.0
C5242,YouTube_Video_Ads,Video,2024-07-30,July,Q3,Young Adults (18-24),Desktop,North,Female,9110,682,3,285.1,950.25,7.49,0.5,233.3,95.03,3.33,43.0,301.5,7.1,410.07
C7735,LinkedIn_B2B,Social,2024-07-30,July,Q3,Millennials (25-34),Desktop,South,Female,12135,1406,176,4731.58,69707.45,11.59,12.52,1373.24,26.88,14.73,29.0,30.9,6.4,6986.07
C9289,LinkedIn_B2B,Social,2024-07-30,July,Q3,Gen X (35-44),Desktop,North,Non-binary,40220,3900,342,11835.7,61906.77,9.7,8.78,423.05,34.61,5.23,46.0,377.2,1.1,17692.73
C2898,Retargeting_Display,Display,2024-07-30,July,Q3,Young Adults (18-24),Tablet,South,Non-binary,6462,2451,318,1324.69,71127.71,37.94,12.99,5269.39,4.17,53.69,56.0,313.5,7.0,1368.7
C4340,Email_Newsletter,Email,2024-07-30,July,Q3,Seniors (45+),Desktop,West,Male,18743,4517,428,458.84,80803.74,24.1,9.48,17510.44,1.07,176.1,27.0,523.2,2.4,529.91
C6146,Google_Search_Ads,Search,2024-07-30,July,Q3,Seniors (45+),Tablet,Central,Non-binary,6778,1826,282,3521.17,16340.53,26.95,15.49,364.07,12.49,4.64,22.0,438.2,9.4,4634.3
C1393,Facebook_Social,Social,2024-07-30,July,Q3,Seniors (45+),Desktop,North,Female,20405,2186,156,1742.9,55060.19,10.71,7.17,3059.11,11.17,31.59,42.0,250.6,4.1,1851.6
C1355,YouTube_Video_Ads,Video,2024-07-30,July,Q3,Young Adults (18-24),Desktop,West,Female,2587,283,8,106.55,1521.27,10.96,2.83,1327.75,13.32,14.28,42.0,469.7,2.3,114.95
C9397,Google_Search_Ads,Search,2024-07-30,July,Q3,Gen X (35-44),Mobile,East,Male,14854,4165,712,6464.85,122144.29,28.04,17.11,1789.36,9.08,18.89,35.0,421.1,9.5,7331.29
C1535,YouTube_Video_Ads,Video,2024-07-31,July,Q3,Gen X (35-44),Desktop,South,Male,7646,806,42,285.01,2885.23,10.55,5.27,912.33,6.79,10.12,53.0,437.8,4.4,381.87
C5726,YouTube_Video_Ads,Video,2024-07-31,July,Q3,Gen X (35-44),Tablet,North,Non-binary,11920,1382,89,482.76,34345.49,11.59,6.51,7014.4,5.42,71.14,68.0,460.2,9.4,535.89
C2693,Retargeting_Display,Display,2024-07-31,July,Q3,Gen X (35-44),Desktop,West,Male,13053,6238,625,3380.12,59826.67,47.79,10.02,1669.96,5.41,17.7,30.0,562.4,2.5,4603.28
C1761,Instagram_Stories,Social,2024-07-31,July,Q3,Seniors (45+),Mobile,East,Male,20726,3429,139,3762.77,34815.38,16.55,4.06,825.26,27.07,9.25,33.0,482.6,5.4,4391.24
C1050,YouTube_Video_Ads,Video,2024-07-31,July,Q3,Gen X (35-44),Tablet,North,Non-binary,7434,1195,5,473.92,839.57,16.09,0.5,77.15,94.78,1.77,41.0,241.4,9.8,529.13
C8885,Instagram_Stories,Social,2024-07-31,July,Q3,Gen X (35-44),Tablet,West,Non-binary,5909,1250,83,1397.89,32473.89,21.17,6.64,2223.06,16.84,23.23,65.0,498.6,3.1,1458.86
C3088,Influencer_Marketing,Influencer,2024-07-31,July,Q3,Gen X (35-44),Desktop,South,Female,500,177,4,322.74,618.92,35.42,2.33,91.77,80.69,1.92,70.0,394.3,9.3,469.78
C9998,Retargeting_Display,Display,2024-07-31,July,Q3,Millennials (25-34),Desktop,Central,Female,500,200,31,121.17,2802.03,40.02,15.98,2212.48,3.91,23.12,53.0,96.8,4.0,129.82
C1572,Email_Newsletter,Email,2024-07-31,July,Q3,Young Adults (18-24),Tablet,West,Male,13911,2433,265,254.83,29663.06,17.49,10.91,11540.33,0.96,116.4,50.0,575.9,6.7,261.2
C9793,Influencer_Marketing,Influencer,2024-07-31,July,Q3,Young Adults (18-24),Mobile,West,Female,42555,15294,1306,30896.55,113508.34,35.94,8.55,267.38,23.66,3.67,64.0,573.2,1.5,36942.25
C7022,Facebook_Social,Social,2024-07-31,July,Q3,Gen X (35-44),Desktop,South,Male,9660,1671,81,1508.09,19142.06,17.31,4.87,1169.29,18.62,12.69,35.0,549.6,4.3,1542.44
C2020,Influencer_Marketing,Influencer,2024-07-31,July,Q3,Seniors (45+),Desktop,Central,Female,10600,2655,122,6082.35,41920.95,25.05,4.62,589.22,49.86,6.89,27.0,554.9,8.8,7660.23
C7146,Retargeting_Display,Display,2024-07-31,July,Q3,Millennials (25-34),Tablet,East,Non-binary,46217,22662,2255,12074.96,421932.73,49.04,9.95,3394.28,5.35,34.94,29.0,448.6,2.9,12428.55
C8249,Retargeting_Display,Display,2024-07-31,July,Q3,Young Adults (18-24),Mobile,West,Non-binary,11996,4297,857,2216.11,183617.43,35.82,19.96,8185.57,2.59,82.86,71.0,256.6,6.6,3080.19
C3286,YouTube_Video_Ads,Video,2024-07-31,July,Q3,Millennials (25-34),Tablet,West,Non-binary,98059,12265,1041,5432.83,194648.61,12.51,8.49,3482.82,5.22,35.83,69.0,166.9,3.5,5577.13
C7443,Email_Newsletter,Email,2024-08-01,August,Q3,Gen X (35-44),Desktop,Central,Female,2020,533,19,47.26,1602.54,26.41,3.72,3290.9,2.49,33.91,41.0,595.5,6.1,61.95
C9064,Facebook_Social,Social,2024-08-01,August,Q3,Young Adults (18-24),Desktop,South,Female,4300,541,2,505.27,279.62,12.59,0.5,-44.66,252.63,0.55,62.0,317.9,1.8,663.67
C5032,Retargeting_Display,Display,2024-08-01,August,Q3,Young Adults (18-24),Mobile,West,Female,4384,2092,402,1178.46,33721.46,47.73,19.24,2761.49,2.93,28.61,49.0,331.4,8.2,1749.02
C5526,YouTube_Video_Ads,Video,2024-08-01,August,Q3,Gen X (35-44),Desktop,West,Non-binary,4403,363,13,139.97,4313.98,8.26,3.62,2982.07,10.77,30.82,56.0,278.9,6.9,143.66
C8363,Email_Newsletter,Email,2024-08-01,August,Q3,Seniors (45+),Desktop,Central,Non-binary,2372,694,41,79.14,12014.88,29.3,6.01,15081.8,1.93,151.82,23.0,218.4,6.1,84.75
C1318,YouTube_Video_Ads,Video,2024-08-01,August,Q3,Seniors (45+),Desktop,North,Non-binary,6131,562,2,236.73,100.49,9.17,0.5,-57.55,118.36,0.42,73.0,129.5,3.2,343.92
C5256,Facebook_Social,Social,2024-08-01,August,Q3,Young Adults (18-24),Mobile,West,Male,5017,838,71,676.53,13543.04,16.71,8.56,1901.84,9.53,20.02,39.0,397.4,2.6,999.0
C2573,Email_Newsletter,Email,2024-08-01,August,Q3,Young Adults (18-24),Mobile,North,Female,953,238,13,20.43,2962.15,24.98,5.59,14399.02,1.57,144.99,49.0,274.4,2.0,28.14
C6211,Retargeting_Display,Display,2024-08-01,August,Q3,Young Adults (18-24),Tablet,Central,Female,19419,10027,1750,6246.53,122219.82,51.64,17.46,1856.6,3.57,19.57,70.0,40.3,8.2,7743.66
C3880,Google_Search_Ads,Search,2024-08-01,August,Q3,Millennials (25-34),Tablet,North,Male,4039,1461,197,2971.18,47376.31,36.2,13.5,1494.53,15.08,15.95,31.0,381.6,7.7,4067.42
C2258,Instagram_Stories,Social,2024-08-01,August,Q3,Young Adults (18-24),Tablet,Central,Male,11366,3798,310,3604.19,16715.12,33.42,8.18,363.77,11.63,4.64,45.0,105.1,7.0,3989.93
C1186,YouTube_Video_Ads,Video,2024-08-01,August,Q3,Seniors (45+),Tablet,East,Non-binary,7675,297,10,105.32,642.81,3.87,3.38,510.34,10.53,6.1,63.0,218.3,9.4,137.82
C3484,Facebook_Social,Social,2024-08-01,August,Q3,Millennials (25-34),Desktop,Central,Male,9825,1759,260,1675.44,101114.71,17.91,14.81,5935.11,6.44,60.35,63.0,157.8,3.7,1757.23
C3920,YouTube_Video_Ads,Video,2024-08-01,August,Q3,Gen X (35-44),Mobile,North,Male,3253,326,16,113.35,5629.63,10.03,5.15,4866.59,7.08,49.67,73.0,170.6,5.1,114.6
C5724,Email_Newsletter,Email,2024-08-01,August,Q3,Young Adults (18-24),Mobile,West,Non-binary,5940,1159,94,111.49,33938.76,19.51,8.16,30341.08,1.19,304.41,45.0,209.7,9.5,158.85
C1828,YouTube_Video_Ads,Video,2024-08-02,August,Q3,Millennials (25-34),Desktop,West,Non-binary,500,60,2,21.49,778.39,12.07,4.1,3522.1,10.74,36.22,40.0,591.2,1.9,23.21
C9818,Retargeting_Display,Display,2024-08-02,August,Q3,Young Adults (18-24),Desktop,East,Female,4854,1628,180,1046.4,37489.73,33.55,11.11,3482.73,5.81,35.83,32.0,287.9,2.3,1138.69
C3725,Email_Newsletter,Email,2024-08-02,August,Q3,Young Adults (18-24),Desktop,West,Non-binary,15068,3148,249,353.78,65643.14,20.89,7.93,18454.79,1.42,185.55,50.0,172.4,4.1,504.5
C2633,YouTube_Video_Ads,Video,2024-08-02,August,Q3,Young Adults (18-24),Desktop,South,Male,795,36,3,12.3,281.49,4.53,8.96,2188.54,4.1,22.89,33.0,416.4,6.2,16.96
C2833,Facebook_Social,Social,2024-08-02,August,Q3,Millennials (25-34),Mobile,West,Male,3409,930,56,905.89,2810.0,27.28,6.1,210.19,16.18,3.1,48.0,164.1,8.9,975.15
C6289,Facebook_Social,Social,2024-08-02,August,Q3,Seniors (45+),Mobile,Central,Male,8391,1755,42,1587.16,10102.53,20.92,2.45,536.52,37.79,6.37,31.0,392.1,1.4,2375.56
C8760,Email_Newsletter,Email,2024-08-02,August,Q3,Gen X (35-44),Tablet,Central,Male,2267,727,32,76.54,9392.81,32.09,4.44,12171.77,2.39,122.72,60.0,401.3,1.8,103.15
C8366,Google_Search_Ads,Search,2024-08-02,August,Q3,Gen X (35-44),Desktop,Central,Non-binary,7540,2784,334,5190.55,107424.72,36.93,12.0,1969.62,15.54,20.7,72.0,551.6,9.5,5273.92
C5116,YouTube_Video_Ads,Video,2024-08-02,August,Q3,Gen X (35-44),Desktop,Central,Female,8069,1172,81,417.11,25754.43,14.53,6.92,6074.49,5.15,61.74,65.0,101.2,9.8,622.64
C2257,Instagram_Stories,Social,2024-08-02,August,Q3,Seniors (45+),Desktop,East,Female,6873,1924,195,2211.85,38471.3,28.0,10.18,1639.33,11.34,17.39,73.0,186.3,6.2,2553.64
C9144,LinkedIn_B2B,Social,2024-08-02,August,Q3,Millennials (25-34),Tablet,South,Female,42695,6824,443,27119.08,132905.0,15.98,6.5,390.08,61.22,4.9,38.0,195.0,5.7,28192.25
C1379,Google_Search_Ads,Search,2024-08-02,August,Q3,Gen X (35-44),Mobile,Central,Non-binary,933,363,30,559.77,7497.86,38.95,8.34,1239.45,18.66,13.39,48.0,423.1,6.8,810.96
C3824,LinkedIn_B2B,Social,2024-08-02,August,Q3,Young Adults (18-24),Mobile,Central,Non-binary,5571,171,17,558.52,4131.87,3.08,10.38,639.79,32.85,7.4,56.0,366.6,9.6,641.92
C5315,Facebook_Social,Social,2024-08-02,August,Q3,Seniors (45+),Mobile,South,Male,5022,1057,34,826.13,12635.32,21.06,3.3,1429.46,24.3,15.29,24.0,551.1,5.4,1011.22
C3824,YouTube_Video_Ads,Video,2024-08-02,August,Q3,Gen X (35-44),Tablet,West,Male,5781,659,16,229.05,1218.81,11.41,2.46,432.12,14.32,5.32,34.0,131.5,8.0,265.89
C2361,Facebook_Social,Social,2024-08-03,August,Q3,Gen X (35-44),Mobile,East,Non-binary,5696,834,55,736.06,12849.44,14.66,6.7,1645.71,13.38,17.46,58.0,133.0,9.4,930.76
C1797,Retargeting_Display,Display,2024-08-03,August,Q3,Young Adults (18-24),Mobile,South,Non-binary,16327,6175,665,3842.28,116508.58,37.82,10.77,2932.28,5.78,30.32,66.0,288.4,7.5,4025.82
C9619,Email_Newsletter,Email,2024-08-03,August,Q3,Millennials (25-34),Desktop,North,Male,3630,987,61,91.44,21002.61,27.2,6.18,22868.73,1.5,229.69,22.0,544.0,5.2,120.57
C6986,LinkedIn_B2B,Social,2024-08-03,August,Q3,Gen X (35-44),Mobile,West,Non-binary,23278,2004,263,7508.54,69310.43,8.61,13.13,823.09,28.55,9.23,47.0,105.9,3.4,9081.95
C7721,LinkedIn_B2B,Social,2024-08-03,August,Q3,Seniors (45+),Desktop,West,Female,950,140,18,501.49,1231.3,14.83,13.38,145.53,27.86,2.46,34.0,393.9,8.7,731.42
C9185,Facebook_Social,Social,2024-08-03,August,Q3,Millennials (25-34),Desktop,North,Male,1445,440,27,403.11,5946.53,30.49,6.14,1375.16,14.93,14.75,48.0,130.6,8.3,512.3
C9633,Retargeting_Display,Display,2024-08-03,August,Q3,Millennials (25-34),Desktop,North,Non-binary,29119,11760,2308,6019.97,659466.65,40.39,19.63,10854.65,2.61,109.55,43.0,321.2,2.9,7680.83
C5637,Influencer_Marketing,Influencer,2024-08-03,August,Q3,Millennials (25-34),Desktop,North,Non-binary,2310,622,20,1312.21,6780.72,26.96,3.22,416.74,65.61,5.17,59.0,398.1,9.2,1350.52
C8916,Retargeting_Display,Display,2024-08-03,August,Q3,Young Adults (18-24),Tablet,Central,Male,12922,5378,675,2894.19,74974.17,41.62,12.56,2490.51,4.29,25.91,23.0,539.0,2.1,3804.91
C4973,Facebook_Social,Social,2024-08-03,August,Q3,Gen X (35-44),Desktop,South,Non-binary,8891,1995,272,1989.79,22892.47,22.45,13.64,1050.5,7.32,11.5,33.0,261.7,8.8,2923.88
C8655,Email_Newsletter,Email,2024-08-03,August,Q3,Gen X (35-44),Mobile,North,Female,20880,3304,334,339.11,109310.24,15.83,10.12,32134.45,1.02,322.34,52.0,266.8,6.8,363.46
C2654,Facebook_Social,Social,2024-08-03,August,Q3,Millennials (25-34),Tablet,North,Female,23095,3041,175,2840.97,17698.41,13.17,5.76,522.97,16.23,6.23,65.0,164.0,6.9,3416.55
C3165,Email_Newsletter,Email,2024-08-04,August,Q3,Young Adults (18-24),Tablet,East,Male,4943,1120,74,100.91,6987.86,22.66,6.64,6824.84,1.36,69.25,27.0,325.6,3.2,118.98
C6805,Google_Search_Ads,Search,2024-08-04,August,Q3,Millennials (25-34),Tablet,Central,Female,18661,8192,1432,15552.7,114401.32,43.9,17.49,635.57,10.86,7.36,54.0,190.0,5.6,21566.33
C3648,Retargeting_Display,Display,2024-08-04,August,Q3,Seniors (45+),Mobile,North,Non-binary,15110,6557,1056,4386.61,85709.8,43.4,16.11,1853.9,4.15,19.54,57.0,80.6,7.7,5764.98
C7176,Instagram_Stories,Social,2024-08-04,August,Q3,Gen X (35-44),Tablet,South,Non-binary,13915,2177,76,2158.3,14922.65,15.65,3.51,591.41,28.4,6.91,62.0,541.8,1.8,2582.52
C2040,Google_Search_Ads,Search,2024-08-04,August,Q3,Millennials (25-34),Tablet,South,Non-binary,20936,6375,1033,11934.68,245359.34,30.45,16.21,1955.85,11.55,20.56,25.0,506.1,3.9,13047.7
C1606,YouTube_Video_Ads,Video,2024-08-04,August,Q3,Seniors (45+),Desktop,Central,Female,500,60,4,22.42,979.52,12.09,7.69,4268.96,5.61,43.69,59.0,106.6,8.3,29.21
C2013,LinkedIn_B2B,Social,2024-08-04,August,Q3,Young Adults (18-24),Mobile,West,Male,5251,628,50,2232.56,19789.9,11.96,8.04,786.42,44.65,8.86,64.0,246.8,6.2,2928.35
C1842,LinkedIn_B2B,Social,2024-08-04,August,Q3,Young Adults (18-24),Desktop,East,Non-binary,34062,3730,320,14077.17,19954.87,10.95,8.6,41.75,43.99,1.42,61.0,145.4,9.6,16666.95
C9118,LinkedIn_B2B,Social,2024-08-04,August,Q3,Millennials (25-34),Tablet,East,Male,3535,381,21,1481.54,6535.06,10.81,5.76,341.1,70.55,4.41,32.0,71.0,7.4,1770.96
C2096,Email_Newsletter,Email,2024-08-04,August,Q3,Gen X (35-44),Desktop,Central,Non-binary,30136,8336,943,957.85,304273.76,27.66,11.32,31666.33,1.02,317.66,54.0,75.0,7.5,1297.2
C2478,Influencer_Marketing,Influencer,2024-08-04,August,Q3,Seniors (45+),Desktop,Central,Non-binary,3877,1159,61,1977.92,6675.07,29.9,5.3,237.48,32.42,3.37,56.0,378.9,8.1,2229.0
C6857,Google_Search_Ads,Search,2024-08-04,August,Q3,Young Adults (18-24),Desktop,West,Male,2828,1115,128,1979.61,15228.45,39.44,11.52,669.27,15.47,7.69,29.0,299.6,7.9,2966.65
C8210,Influencer_Marketing,Influencer,2024-08-04,August,Q3,Gen X (35-44),Tablet,West,Non-binary,51588,11813,631,23254.19,234074.25,22.9,5.34,906.59,36.85,10.07,46.0,186.8,2.3,23297.73
C3690,Instagram_Stories,Social,2024-08-04,August,Q3,Seniors (45+),Mobile,North,Female,21612,4293,322,4127.35,101244.75,19.87,7.51,2353.02,12.82,24.53,21.0,576.6,5.6,6155.98
C5682,Email_Newsletter,Email,2024-08-04,August,Q3,Millennials (25-34),Tablet,South,Female,8734,2880,119,277.66,25341.51,32.98,4.13,9026.81,2.33,91.27,40.0,264.1,3.8,288.44
C8578,YouTube_Video_Ads,Video,2024-08-04,August,Q3,Seniors (45+),Tablet,East,Female,90159,10941,648,3851.09,213523.73,12.14,5.93,5444.5,5.94,55.45,38.0,245.2,7.4,5640.65
C2821,Instagram_Stories,Social,2024-08-04,August,Q3,Millennials (25-34),Tablet,Central,Non-binary,2149,514,31,506.79,1826.11,23.93,6.08,260.33,16.35,3.6,56.0,393.0,4.1,524.96
C6751,YouTube_Video_Ads,Video,2024-08-04,August,Q3,Seniors (45+),Desktop,Central,Male,3087,268,8,100.65,784.63,8.71,3.27,679.56,12.58,7.8,46.0,118.9,5.2,111.77
C5490,Retargeting_Display,Display,2024-08-04,August,Q3,Gen X (35-44),Mobile,West,Male,3039,1309,198,875.06,76263.84,43.1,15.13,8615.27,4.42,87.15,41.0,530.3,7.9,1023.81
C9684,LinkedIn_B2B,Social,2024-08-05,August,Q3,Gen X (35-44),Mobile,West,Non-binary,1417,168,8,502.63,693.67,11.9,4.78,38.01,62.83,1.38,69.0,507.2,8.6,606.01
C3402,Instagram_Stories,Social,2024-08-05,August,Q3,Gen X (35-44),Desktop,North,Female,46684,14270,1278,15192.46,379976.46,30.57,8.96,2401.09,11.89,25.01,60.0,201.2,9.7,21764.86
C4893,Retargeting_Display,Display,2024-08-05,August,Q3,Seniors (45+),Tablet,West,Female,1442,529,105,347.58,24187.15,36.7,20.01,6858.73,3.31,69.59,67.0,477.5,2.4,390.23
C8082,Influencer_Marketing,Influencer,2024-08-05,August,Q3,Millennials (25-34),Tablet,South,Male,9432,3275,396,6020.07,157088.26,34.73,12.1,2509.41,15.2,26.09,35.0,476.5,3.8,6962.34
C2222,Instagram_Stories,Social,2024-08-05,August,Q3,Young Adults (18-24),Mobile,East,Male,2957,999,23,1127.4,1307.26,33.82,2.32,15.95,49.02,1.16,32.0,65.2,6.1,1491.21
C2973,Influencer_Marketing,Influencer,2024-08-05,August,Q3,Young Adults (18-24),Mobile,North,Non-binary,3348,902,94,1997.17,17611.62,26.96,10.49,781.83,21.25,8.82,46.0,276.6,8.3,2949.52
C9132,YouTube_Video_Ads,Video,2024-08-05,August,Q3,Gen X (35-44),Mobile,East,Male,18315,2655,174,907.31,22805.15,14.5,6.56,2413.49,5.21,25.13,53.0,316.4,5.8,1012.53
C7751,LinkedIn_B2B,Social,2024-08-05,August,Q3,Seniors (45+),Mobile,South,Non-binary,2727,214,13,760.05,3934.43,7.88,6.32,417.65,58.47,5.18,75.0,105.0,1.4,1023.92
C5213,Google_Search_Ads,Search,2024-08-05,August,Q3,Young Adults (18-24),Tablet,Central,Female,2451,794,75,1467.28,16282.55,32.4,9.55,1009.71,19.56,11.1,27.0,240.5,9.6,2165.3
C8728,Google_Search_Ads,Search,2024-08-05,August,Q3,Young Adults (18-24),Mobile,Central,Female,11987,5011,607,7816.68,41109.6,41.81,12.12,425.92,12.88,5.26,69.0,509.5,4.1,10232.16
C9394,Influencer_Marketing,Influencer,2024-08-05,August,Q3,Millennials (25-34),Tablet,East,Female,21414,6265,468,13928.02,182716.42,29.26,7.47,1211.86,29.76,13.12,62.0,376.8,4.3,15192.99
C3890,YouTube_Video_Ads,Video,2024-08-05,August,Q3,Millennials (25-34),Tablet,South,Male,71155,5716,28,2266.68,1662.35,8.03,0.5,-26.66,80.95,0.73,25.0,421.0,4.9,3246.78
C9334,Google_Search_Ads,Search,2024-08-05,August,Q3,Gen X (35-44),Tablet,West,Male,2882,1022,115,1960.74,23544.68,35.49,11.32,1100.81,17.05,12.01,56.0,224.0,3.9,2376.84
C5807,Email_Newsletter,Email,2024-08-05,August,Q3,Gen X (35-44),Mobile,East,Non-binary,3617,962,67,101.11,14036.62,26.61,7.0,13782.52,1.51,138.83,72.0,132.2,7.1,130.26
C7608,Retargeting_Display,Display,2024-08-05,August,Q3,Gen X (35-44),Desktop,South,Female,4562,1942,385,1208.66,51269.46,42.58,19.87,4141.84,3.14,42.42,48.0,557.9,8.3,1403.97
C8652,Facebook_Social,Social,2024-08-06,August,Q3,Millennials (25-34),Mobile,Central,Male,38555,5563,489,5051.61,168804.83,14.43,8.79,3241.6,10.33,33.42,33.0,282.2,2.4,6556.84
C3617,YouTube_Video_Ads,Video,2024-08-06,August,Q3,Seniors (45+),Tablet,East,Non-binary,13803,1606,60,616.34,10281.53,11.64,3.76,1568.16,10.27,16.68,53.0,332.4,6.9,793.12
C2435,Retargeting_Display,Display,2024-08-06,August,Q3,Millennials (25-34),Mobile,East,Male,16557,6134,895,3555.88,133326.28,37.05,14.6,3649.46,3.97,37.49,37.0,590.3,6.8,4831.87
